##############################
INIT betaVAE, device: cuda
Case Name:
 Re100_smallerCNN_beta0.005_wDecay0_dim2_lr0.0002OneCycleLR1e-05_bs256_epochs1000
##############################
INFO: Start Training 
INFO: Data Summary: N train: 149800,N test: 200,N total 150000
INFO: Dataloader generated, Num train batch = 586 
Num val batch = 1
##############################
INFO: Start Compiling
INFO: Compiling Finished!
Training Re100_smallerCNN_beta0.005_wDecay0_dim2_lr0.0002OneCycleLR1e-05_bs256_epochs1000
Epoch:   1/1000, Loss: 0.9657, Loss_test: 0.9061, MSE: 0.9644, KLD: 1.1432, collapsed:  0, time train: 11.116, time test: 0.100
Epoch: 174/1000, Loss: 0.6258, Loss_test: 0.8372, MSE: 0.6094, KLD: 3.2743, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 175/1000, Loss: 0.6267, Loss_test: 0.8293, MSE: 0.6103, KLD: 3.2771, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 176/1000, Loss: 0.6259, Loss_test: 0.8291, MSE: 0.6095, KLD: 3.2824, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 177/1000, Loss: 0.6253, Loss_test: 0.8322, MSE: 0.6089, KLD: 3.2801, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 178/1000, Loss: 0.6248, Loss_test: 0.8182, MSE: 0.6083, KLD: 3.3010, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 179/1000, Loss: 0.6245, Loss_test: 0.8091, MSE: 0.6081, KLD: 3.2864, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 180/1000, Loss: 0.6238, Loss_test: 0.8133, MSE: 0.6073, KLD: 3.2918, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 181/1000, Loss: 0.6234, Loss_test: 0.8100, MSE: 0.6069, KLD: 3.2882, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 182/1000, Loss: 0.6239, Loss_test: 0.7973, MSE: 0.6074, KLD: 3.3035, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 183/1000, Loss: 0.6244, Loss_test: 0.8297, MSE: 0.6079, KLD: 3.2960, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 184/1000, Loss: 0.6254, Loss_test: 0.8242, MSE: 0.6089, KLD: 3.2861, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 185/1000, Loss: 0.6251, Loss_test: 0.8152, MSE: 0.6087, KLD: 3.2931, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 186/1000, Loss: 0.6237, Loss_test: 0.8166, MSE: 0.6072, KLD: 3.2994, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 187/1000, Loss: 0.6244, Loss_test: 0.8147, MSE: 0.6080, KLD: 3.2844, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 188/1000, Loss: 0.6224, Loss_test: 0.8041, MSE: 0.6059, KLD: 3.3134, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 189/1000, Loss: 0.6221, Loss_test: 0.8136, MSE: 0.6055, KLD: 3.3133, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 190/1000, Loss: 0.6222, Loss_test: 0.8119, MSE: 0.6056, KLD: 3.3134, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 191/1000, Loss: 0.6224, Loss_test: 0.8204, MSE: 0.6059, KLD: 3.3072, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 192/1000, Loss: 0.6226, Loss_test: 0.8219, MSE: 0.6061, KLD: 3.3093, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 193/1000, Loss: 0.6226, Loss_test: 0.8205, MSE: 0.6061, KLD: 3.3025, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 194/1000, Loss: 0.6228, Loss_test: 0.8155, MSE: 0.6062, KLD: 3.3105, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 195/1000, Loss: 0.6239, Loss_test: 0.8130, MSE: 0.6074, KLD: 3.3050, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 196/1000, Loss: 0.6222, Loss_test: 0.8097, MSE: 0.6056, KLD: 3.3127, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 197/1000, Loss: 0.6205, Loss_test: 0.8059, MSE: 0.6039, KLD: 3.3211, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 198/1000, Loss: 0.6216, Loss_test: 0.8061, MSE: 0.6050, KLD: 3.3279, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 199/1000, Loss: 0.6201, Loss_test: 0.8347, MSE: 0.6034, KLD: 3.3287, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 200/1000, Loss: 0.6199, Loss_test: 0.8200, MSE: 0.6033, KLD: 3.3247, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 201/1000, Loss: 0.6204, Loss_test: 0.8004, MSE: 0.6038, KLD: 3.3236, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 202/1000, Loss: 0.6215, Loss_test: 0.8086, MSE: 0.6049, KLD: 3.3230, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 203/1000, Loss: 0.6205, Loss_test: 0.8219, MSE: 0.6038, KLD: 3.3448, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 204/1000, Loss: 0.6192, Loss_test: 0.8082, MSE: 0.6025, KLD: 3.3474, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 205/1000, Loss: 0.6199, Loss_test: 0.8298, MSE: 0.6031, KLD: 3.3428, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 206/1000, Loss: 0.6190, Loss_test: 0.8261, MSE: 0.6023, KLD: 3.3463, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 207/1000, Loss: 0.6187, Loss_test: 0.8072, MSE: 0.6020, KLD: 3.3479, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 208/1000, Loss: 0.6180, Loss_test: 0.8049, MSE: 0.6013, KLD: 3.3537, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 209/1000, Loss: 0.6188, Loss_test: 0.8178, MSE: 0.6020, KLD: 3.3494, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 210/1000, Loss: 0.6185, Loss_test: 0.8125, MSE: 0.6018, KLD: 3.3395, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 211/1000, Loss: 0.6181, Loss_test: 0.8132, MSE: 0.6013, KLD: 3.3424, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 212/1000, Loss: 0.6178, Loss_test: 0.8361, MSE: 0.6011, KLD: 3.3446, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 213/1000, Loss: 0.6182, Loss_test: 0.8251, MSE: 0.6015, KLD: 3.3462, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 214/1000, Loss: 0.6198, Loss_test: 0.8126, MSE: 0.6031, KLD: 3.3342, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 215/1000, Loss: 0.6177, Loss_test: 0.8114, MSE: 0.6010, KLD: 3.3408, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 216/1000, Loss: 0.6185, Loss_test: 0.8188, MSE: 0.6018, KLD: 3.3488, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 217/1000, Loss: 0.6171, Loss_test: 0.8115, MSE: 0.6003, KLD: 3.3513, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 218/1000, Loss: 0.6168, Loss_test: 0.8174, MSE: 0.6000, KLD: 3.3498, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 219/1000, Loss: 0.6169, Loss_test: 0.8047, MSE: 0.6001, KLD: 3.3555, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 220/1000, Loss: 0.6168, Loss_test: 0.7973, MSE: 0.6000, KLD: 3.3594, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 221/1000, Loss: 0.6156, Loss_test: 0.8317, MSE: 0.5988, KLD: 3.3648, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 222/1000, Loss: 0.6159, Loss_test: 0.8081, MSE: 0.5990, KLD: 3.3701, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 223/1000, Loss: 0.6151, Loss_test: 0.8315, MSE: 0.5982, KLD: 3.3674, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 224/1000, Loss: 0.6154, Loss_test: 0.8202, MSE: 0.5985, KLD: 3.3757, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 225/1000, Loss: 0.6155, Loss_test: 0.8359, MSE: 0.5986, KLD: 3.3810, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 226/1000, Loss: 0.6154, Loss_test: 0.8149, MSE: 0.5985, KLD: 3.3803, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 227/1000, Loss: 0.6149, Loss_test: 0.8120, MSE: 0.5980, KLD: 3.3780, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 228/1000, Loss: 0.6143, Loss_test: 0.8302, MSE: 0.5973, KLD: 3.3896, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 229/1000, Loss: 0.6154, Loss_test: 0.8200, MSE: 0.5985, KLD: 3.3723, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 230/1000, Loss: 0.6147, Loss_test: 0.8233, MSE: 0.5978, KLD: 3.3713, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 231/1000, Loss: 0.6139, Loss_test: 0.8127, MSE: 0.5970, KLD: 3.3826, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 232/1000, Loss: 0.6137, Loss_test: 0.8294, MSE: 0.5967, KLD: 3.3850, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 233/1000, Loss: 0.6137, Loss_test: 0.8137, MSE: 0.5968, KLD: 3.3876, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 234/1000, Loss: 0.6137, Loss_test: 0.8067, MSE: 0.5968, KLD: 3.3844, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 235/1000, Loss: 0.6148, Loss_test: 0.8174, MSE: 0.5979, KLD: 3.3830, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 236/1000, Loss: 0.6139, Loss_test: 0.8028, MSE: 0.5970, KLD: 3.3825, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 237/1000, Loss: 0.6165, Loss_test: 0.8066, MSE: 0.5996, KLD: 3.3723, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 238/1000, Loss: 0.6166, Loss_test: 0.8279, MSE: 0.5998, KLD: 3.3617, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 239/1000, Loss: 0.6150, Loss_test: 0.8232, MSE: 0.5981, KLD: 3.3708, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 240/1000, Loss: 0.6141, Loss_test: 0.8307, MSE: 0.5973, KLD: 3.3753, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 241/1000, Loss: 0.6153, Loss_test: 0.8197, MSE: 0.5984, KLD: 3.3691, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 242/1000, Loss: 0.6143, Loss_test: 0.8209, MSE: 0.5975, KLD: 3.3685, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 243/1000, Loss: 0.6140, Loss_test: 0.8223, MSE: 0.5971, KLD: 3.3768, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 244/1000, Loss: 0.6127, Loss_test: 0.8146, MSE: 0.5957, KLD: 3.3866, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 245/1000, Loss: 0.6133, Loss_test: 0.8081, MSE: 0.5963, KLD: 3.3930, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 246/1000, Loss: 0.6132, Loss_test: 0.8191, MSE: 0.5962, KLD: 3.3951, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 247/1000, Loss: 0.6125, Loss_test: 0.8272, MSE: 0.5957, KLD: 3.3785, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 248/1000, Loss: 0.6126, Loss_test: 0.8221, MSE: 0.5956, KLD: 3.3920, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 249/1000, Loss: 0.6117, Loss_test: 0.8281, MSE: 0.5947, KLD: 3.4023, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 250/1000, Loss: 0.6115, Loss_test: 0.8262, MSE: 0.5945, KLD: 3.4092, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 251/1000, Loss: 0.6128, Loss_test: 0.8191, MSE: 0.5957, KLD: 3.4028, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 252/1000, Loss: 0.6113, Loss_test: 0.8064, MSE: 0.5942, KLD: 3.4075, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 253/1000, Loss: 0.6135, Loss_test: 0.8103, MSE: 0.5966, KLD: 3.3843, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 254/1000, Loss: 0.6130, Loss_test: 0.8198, MSE: 0.5961, KLD: 3.3915, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 255/1000, Loss: 0.6113, Loss_test: 0.8198, MSE: 0.5943, KLD: 3.4036, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 256/1000, Loss: 0.6119, Loss_test: 0.8292, MSE: 0.5949, KLD: 3.4047, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 257/1000, Loss: 0.6129, Loss_test: 0.8150, MSE: 0.5960, KLD: 3.3905, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 258/1000, Loss: 0.6109, Loss_test: 0.8191, MSE: 0.5939, KLD: 3.3993, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 259/1000, Loss: 0.6110, Loss_test: 0.8087, MSE: 0.5941, KLD: 3.3935, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 260/1000, Loss: 0.6107, Loss_test: 0.8275, MSE: 0.5937, KLD: 3.3989, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 261/1000, Loss: 0.6125, Loss_test: 0.8228, MSE: 0.5955, KLD: 3.3913, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 262/1000, Loss: 0.6110, Loss_test: 0.8201, MSE: 0.5940, KLD: 3.4104, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 263/1000, Loss: 0.6099, Loss_test: 0.8042, MSE: 0.5928, KLD: 3.4107, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 264/1000, Loss: 0.6093, Loss_test: 0.8053, MSE: 0.5923, KLD: 3.4184, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 265/1000, Loss: 0.6102, Loss_test: 0.8107, MSE: 0.5932, KLD: 3.4032, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 266/1000, Loss: 0.6095, Loss_test: 0.8050, MSE: 0.5924, KLD: 3.4158, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 267/1000, Loss: 0.6093, Loss_test: 0.8210, MSE: 0.5922, KLD: 3.4219, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 268/1000, Loss: 0.6107, Loss_test: 0.8185, MSE: 0.5936, KLD: 3.4102, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 269/1000, Loss: 0.6102, Loss_test: 0.8112, MSE: 0.5932, KLD: 3.4137, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 270/1000, Loss: 0.6093, Loss_test: 0.8220, MSE: 0.5922, KLD: 3.4185, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 271/1000, Loss: 0.6090, Loss_test: 0.8166, MSE: 0.5919, KLD: 3.4221, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 272/1000, Loss: 0.6091, Loss_test: 0.8036, MSE: 0.5920, KLD: 3.4207, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 273/1000, Loss: 0.6086, Loss_test: 0.7930, MSE: 0.5915, KLD: 3.4156, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 274/1000, Loss: 0.6085, Loss_test: 0.8029, MSE: 0.5914, KLD: 3.4304, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 275/1000, Loss: 0.6092, Loss_test: 0.8036, MSE: 0.5921, KLD: 3.4237, collapsed:  2, time train: 5.738, time test: 0.004
Epoch: 276/1000, Loss: 0.6085, Loss_test: 0.8066, MSE: 0.5913, KLD: 3.4390, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 277/1000, Loss: 0.6083, Loss_test: 0.8053, MSE: 0.5911, KLD: 3.4371, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 278/1000, Loss: 0.6080, Loss_test: 0.8101, MSE: 0.5909, KLD: 3.4314, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 279/1000, Loss: 0.6070, Loss_test: 0.8186, MSE: 0.5898, KLD: 3.4374, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 280/1000, Loss: 0.6071, Loss_test: 0.8024, MSE: 0.5899, KLD: 3.4388, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 281/1000, Loss: 0.6073, Loss_test: 0.8155, MSE: 0.5901, KLD: 3.4385, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 282/1000, Loss: 0.6069, Loss_test: 0.7998, MSE: 0.5896, KLD: 3.4439, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 283/1000, Loss: 0.6065, Loss_test: 0.8137, MSE: 0.5892, KLD: 3.4427, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 284/1000, Loss: 0.6062, Loss_test: 0.8086, MSE: 0.5890, KLD: 3.4359, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 285/1000, Loss: 0.6059, Loss_test: 0.8074, MSE: 0.5886, KLD: 3.4525, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 286/1000, Loss: 0.6056, Loss_test: 0.8170, MSE: 0.5883, KLD: 3.4489, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 287/1000, Loss: 0.6060, Loss_test: 0.8044, MSE: 0.5888, KLD: 3.4430, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 288/1000, Loss: 0.6059, Loss_test: 0.8021, MSE: 0.5887, KLD: 3.4430, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 289/1000, Loss: 0.6057, Loss_test: 0.8041, MSE: 0.5885, KLD: 3.4438, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 290/1000, Loss: 0.6054, Loss_test: 0.8127, MSE: 0.5881, KLD: 3.4574, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 291/1000, Loss: 0.6059, Loss_test: 0.8083, MSE: 0.5886, KLD: 3.4617, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 292/1000, Loss: 0.6054, Loss_test: 0.8211, MSE: 0.5881, KLD: 3.4591, collapsed:  2, time train: 5.738, time test: 0.004
Epoch: 293/1000, Loss: 0.6049, Loss_test: 0.8063, MSE: 0.5876, KLD: 3.4650, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 294/1000, Loss: 0.6052, Loss_test: 0.8150, MSE: 0.5878, KLD: 3.4651, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 295/1000, Loss: 0.6045, Loss_test: 0.8136, MSE: 0.5872, KLD: 3.4673, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 296/1000, Loss: 0.6055, Loss_test: 0.8154, MSE: 0.5882, KLD: 3.4666, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 297/1000, Loss: 0.6053, Loss_test: 0.8263, MSE: 0.5880, KLD: 3.4636, collapsed:  2, time train: 5.739, time test: 0.004
Epoch: 298/1000, Loss: 0.6044, Loss_test: 0.7971, MSE: 0.5870, KLD: 3.4688, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 299/1000, Loss: 0.6044, Loss_test: 0.8025, MSE: 0.5870, KLD: 3.4724, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 300/1000, Loss: 0.6036, Loss_test: 0.8092, MSE: 0.5863, KLD: 3.4732, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 301/1000, Loss: 0.6046, Loss_test: 0.7922, MSE: 0.5872, KLD: 3.4726, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 302/1000, Loss: 0.6035, Loss_test: 0.7963, MSE: 0.5861, KLD: 3.4771, collapsed:  2, time train: 5.738, time test: 0.004
Epoch: 303/1000, Loss: 0.6044, Loss_test: 0.7918, MSE: 0.5871, KLD: 3.4722, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 304/1000, Loss: 0.6035, Loss_test: 0.7881, MSE: 0.5862, KLD: 3.4757, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 305/1000, Loss: 0.6026, Loss_test: 0.8094, MSE: 0.5852, KLD: 3.4805, collapsed:  2, time train: 5.739, time test: 0.004
Epoch: 306/1000, Loss: 0.6032, Loss_test: 0.7968, MSE: 0.5858, KLD: 3.4704, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 307/1000, Loss: 0.6028, Loss_test: 0.8164, MSE: 0.5854, KLD: 3.4788, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 308/1000, Loss: 0.6028, Loss_test: 0.8065, MSE: 0.5854, KLD: 3.4792, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 309/1000, Loss: 0.6030, Loss_test: 0.8126, MSE: 0.5855, KLD: 3.4829, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 310/1000, Loss: 0.6023, Loss_test: 0.8178, MSE: 0.5849, KLD: 3.4854, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 311/1000, Loss: 0.6021, Loss_test: 0.8150, MSE: 0.5847, KLD: 3.4806, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 312/1000, Loss: 0.6021, Loss_test: 0.8003, MSE: 0.5847, KLD: 3.4904, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 313/1000, Loss: 0.6021, Loss_test: 0.8065, MSE: 0.5847, KLD: 3.4827, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 314/1000, Loss: 0.6028, Loss_test: 0.8149, MSE: 0.5854, KLD: 3.4752, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 315/1000, Loss: 0.6010, Loss_test: 0.8081, MSE: 0.5836, KLD: 3.4928, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 316/1000, Loss: 0.6020, Loss_test: 0.8137, MSE: 0.5845, KLD: 3.4947, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 317/1000, Loss: 0.6032, Loss_test: 0.8119, MSE: 0.5858, KLD: 3.4815, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 318/1000, Loss: 0.6019, Loss_test: 0.8082, MSE: 0.5844, KLD: 3.4867, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 319/1000, Loss: 0.6018, Loss_test: 0.8132, MSE: 0.5843, KLD: 3.4917, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 320/1000, Loss: 0.6017, Loss_test: 0.8224, MSE: 0.5843, KLD: 3.4945, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 321/1000, Loss: 0.6015, Loss_test: 0.8079, MSE: 0.5841, KLD: 3.4933, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 322/1000, Loss: 0.6021, Loss_test: 0.8055, MSE: 0.5847, KLD: 3.4916, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 323/1000, Loss: 0.6019, Loss_test: 0.8161, MSE: 0.5844, KLD: 3.4883, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 324/1000, Loss: 0.6013, Loss_test: 0.8123, MSE: 0.5838, KLD: 3.4897, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 325/1000, Loss: 0.6010, Loss_test: 0.8106, MSE: 0.5835, KLD: 3.5020, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 326/1000, Loss: 0.6019, Loss_test: 0.8222, MSE: 0.5845, KLD: 3.4843, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 327/1000, Loss: 0.6015, Loss_test: 0.8163, MSE: 0.5841, KLD: 3.4846, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 328/1000, Loss: 0.6006, Loss_test: 0.8046, MSE: 0.5832, KLD: 3.4874, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 329/1000, Loss: 0.6007, Loss_test: 0.8106, MSE: 0.5832, KLD: 3.5018, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 330/1000, Loss: 0.5994, Loss_test: 0.8206, MSE: 0.5819, KLD: 3.5015, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 331/1000, Loss: 0.5999, Loss_test: 0.7959, MSE: 0.5824, KLD: 3.5026, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 332/1000, Loss: 0.5994, Loss_test: 0.8144, MSE: 0.5819, KLD: 3.5081, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 333/1000, Loss: 0.6001, Loss_test: 0.8176, MSE: 0.5826, KLD: 3.5121, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 334/1000, Loss: 0.5999, Loss_test: 0.8117, MSE: 0.5823, KLD: 3.5227, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 335/1000, Loss: 0.6010, Loss_test: 0.8186, MSE: 0.5834, KLD: 3.5074, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 336/1000, Loss: 0.6011, Loss_test: 0.8192, MSE: 0.5835, KLD: 3.5092, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 337/1000, Loss: 0.6020, Loss_test: 0.8097, MSE: 0.5845, KLD: 3.5020, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 338/1000, Loss: 0.6014, Loss_test: 0.8103, MSE: 0.5839, KLD: 3.4989, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 339/1000, Loss: 0.6008, Loss_test: 0.8223, MSE: 0.5833, KLD: 3.5042, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 340/1000, Loss: 0.6000, Loss_test: 0.8077, MSE: 0.5824, KLD: 3.5183, collapsed:  2, time train: 5.738, time test: 0.004
Epoch: 341/1000, Loss: 0.5990, Loss_test: 0.8069, MSE: 0.5814, KLD: 3.5225, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 342/1000, Loss: 0.5985, Loss_test: 0.8128, MSE: 0.5809, KLD: 3.5215, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 343/1000, Loss: 0.6011, Loss_test: 0.8011, MSE: 0.5835, KLD: 3.5114, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 344/1000, Loss: 0.5984, Loss_test: 0.8076, MSE: 0.5808, KLD: 3.5212, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 345/1000, Loss: 0.5975, Loss_test: 0.7902, MSE: 0.5798, KLD: 3.5285, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 346/1000, Loss: 0.5972, Loss_test: 0.8134, MSE: 0.5796, KLD: 3.5259, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 347/1000, Loss: 0.5979, Loss_test: 0.8108, MSE: 0.5803, KLD: 3.5250, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 348/1000, Loss: 0.5993, Loss_test: 0.8202, MSE: 0.5817, KLD: 3.5254, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 349/1000, Loss: 0.5991, Loss_test: 0.8132, MSE: 0.5815, KLD: 3.5259, collapsed:  2, time train: 5.738, time test: 0.004
Epoch: 350/1000, Loss: 0.5983, Loss_test: 0.8078, MSE: 0.5807, KLD: 3.5311, collapsed:  2, time train: 5.736, time test: 0.004
